# Crystal Eye Ground Track  |  i=5  |  h=550 km
# Inizio missione: 2031-01-01 00:00:00 UTC
# Passo temporale: 8 s  |  Durata: 95.65 min (1 orbita)
#
# Colonne:
#   UTC_datetime       : timestamp ISO 8601
#   X_ECI_km           : posizione ECI asse X (km)
#   Y_ECI_km           : posizione ECI asse Y (km)
#   Z_ECI_km           : posizione ECI asse Z (km)
#   X_ECEF_km          : posizione ECEF asse X (km)
#   Y_ECEF_km          : posizione ECEF asse Y (km)
#   Z_ECEF_km          : posizione ECEF asse Z (km)
#   lat_deg            : latitudine geocentrica (gradi)
#   lon_deg            : longitudine (gradi)
#   alt_km             : altitudine sul geoide (km)
#
UTC_datetime              X_ECI_km      Y_ECI_km      Z_ECI_km     X_ECEF_km     Y_ECEF_km     Z_ECEF_km     lat_deg     lon_deg      alt_km
2031-01-01T00:49:36       772.3682    -6884.5537      -70.2636     -728.0884    -6889.3773      -70.2636     -0.5811    -96.0328    550.0000
2031-01-01T00:49:44       832.3255    -6877.5069      -75.5136     -672.0427    -6895.0146      -75.5136     -0.6245    -95.5669    550.0000
2031-01-01T00:49:52       892.2191    -6869.9340      -80.7578     -615.9520    -6900.1921      -80.7578     -0.6679    -95.1010    550.0000
2031-01-01T00:50:00       952.0444    -6861.8355      -85.9958     -559.8202    -6904.9095      -85.9958     -0.7112    -94.6352    550.0000
2031-01-01T00:50:08      1011.7969    -6853.2120      -91.2272     -503.6510    -6909.1666      -91.2272     -0.7545    -94.1693    550.0000
2031-01-01T00:50:16      1071.4720    -6844.0642      -96.4516     -447.4482    -6912.9630      -96.4516     -0.7977    -93.7034    550.0000
2031-01-01T00:50:24      1131.0651    -6834.3928     -101.6686     -391.2154    -6916.2984     -101.6686     -0.8408    -93.2374    550.0000
2031-01-01T00:50:32      1190.5717    -6824.1985     -106.8778     -334.9564    -6919.1727     -106.8778     -0.8839    -92.7715    550.0000
2031-01-01T00:50:40      1249.9872    -6813.4822     -112.0788     -278.6750    -6921.5857     -112.0788     -0.9269    -92.3056    550.0000
2031-01-01T00:50:48      1309.3071    -6802.2446     -117.2712     -222.3750    -6923.5371     -117.2712     -0.9699    -91.8396    550.0000
2031-01-01T00:50:56      1368.5268    -6790.4866     -122.4547     -166.0600    -6925.0270     -122.4547     -1.0128    -91.3737    550.0000
2031-01-01T00:51:04      1427.6418    -6778.2092     -127.6287     -109.7338    -6926.0551     -127.6287     -1.0556    -90.9077    550.0000
2031-01-01T00:51:12      1486.6476    -6765.4131     -132.7929      -53.4002    -6926.6214     -132.7929     -1.0983    -90.4417    550.0000
2031-01-01T00:51:20      1545.5397    -6752.0995     -137.9470        2.9371    -6926.7259     -137.9470     -1.1409    -89.9757    550.0000
2031-01-01T00:51:28      1604.3135    -6738.2693     -143.0904       59.2743    -6926.3686     -143.0904     -1.1835    -89.5097    550.0000
2031-01-01T00:51:36      1662.9646    -6723.9236     -148.2229      115.6077    -6925.5494     -148.2229     -1.2259    -89.0437    550.0000
2031-01-01T00:51:44      1721.4884    -6709.0635     -153.3441      171.9335    -6924.2685     -153.3441     -1.2683    -88.5776    550.0000
2031-01-01T00:51:52      1779.8806    -6693.6901     -158.4534      228.2480    -6922.5259     -158.4534     -1.3105    -88.1115    550.0000
2031-01-01T00:52:00      1838.1366    -6677.8046     -163.5506      284.5474    -6920.3218     -163.5506     -1.3527    -87.6455    550.0000
2031-01-01T00:52:08      1896.2520    -6661.4083     -168.6353      340.8279    -6917.6563     -168.6353     -1.3948    -87.1794    550.0000
2031-01-01T00:52:16      1954.2223    -6644.5023     -173.7070      397.0859    -6914.5295     -173.7070     -1.4367    -86.7132    550.0000
2031-01-01T00:52:24      2012.0432    -6627.0880     -178.7654      453.3176    -6910.9417     -178.7654     -1.4786    -86.2471    550.0000
2031-01-01T00:52:32      2069.7100    -6609.1667     -183.8100      509.5192    -6906.8932     -183.8100     -1.5203    -85.7810    550.0000
2031-01-01T00:52:40      2127.2186    -6590.7397     -188.8406      565.6870    -6902.3842     -188.8406     -1.5619    -85.3148    550.0000
2031-01-01T00:52:48      2184.5644    -6571.8085     -193.8567      621.8172    -6897.4149     -193.8567     -1.6034    -84.8486    550.0000
2031-01-01T00:52:56      2241.7431    -6552.3746     -198.8579      677.9062    -6891.9858     -198.8579     -1.6448    -84.3824    550.0000
2031-01-01T00:53:04      2298.7503    -6532.4394     -203.8439      733.9501    -6886.0972     -203.8439     -1.6860    -83.9161    550.0000
2031-01-01T00:53:12      2355.5816    -6512.0044     -208.8142      789.9453    -6879.7495     -208.8142     -1.7272    -83.4499    550.0000
2031-01-01T00:53:20      2412.2327    -6491.0712     -213.7685      845.8880    -6872.9431     -213.7685     -1.7682    -82.9836    550.0000
2031-01-01T00:53:28      2468.6993    -6469.6415     -218.7064      901.7744    -6865.6784     -218.7064     -1.8090    -82.5173    550.0000
2031-01-01T00:53:36      2524.9770    -6447.7168     -223.6276      957.6010    -6857.9560     -223.6276     -1.8497    -82.0510    550.0000
2031-01-01T00:53:44      2581.0616    -6425.2988     -228.5315     1013.3638    -6849.7764     -228.5315     -1.8903    -81.5846    550.0000
2031-01-01T00:53:52      2636.9487    -6402.3892     -233.4180     1069.0593    -6841.1401     -233.4180     -1.9307    -81.1183    550.0000
2031-01-01T00:54:00      2692.6340    -6378.9898     -238.2865     1124.6838    -6832.0477     -238.2865     -1.9710    -80.6519    550.0000
2031-01-01T00:54:08      2748.1134    -6355.1024     -243.1368     1180.2334    -6822.4998     -243.1368     -2.0112    -80.1855    550.0000
2031-01-01T00:54:16      2803.3825    -6330.7289     -247.9684     1235.7046    -6812.4970     -247.9684     -2.0512    -79.7190    550.0000
2031-01-01T00:54:24      2858.4372    -6305.8709     -252.7810     1291.0936    -6802.0400     -252.7810     -2.0910    -79.2526    550.0000
2031-01-01T00:54:32      2913.2732    -6280.5306     -257.5741     1346.3967    -6791.1296     -257.5741     -2.1306    -78.7861    550.0000
2031-01-01T00:54:40      2967.8863    -6254.7098     -262.3476     1401.6103    -6779.7664     -262.3476     -2.1701    -78.3195    550.0000
2031-01-01T00:54:48      3022.2723    -6228.4104     -267.1009     1456.7306    -6767.9511     -267.1009     -2.2095    -77.8530    550.0000
2031-01-01T00:54:56      3076.4272    -6201.6346     -271.8337     1511.7541    -6755.6847     -271.8337     -2.2487    -77.3864    550.0000
2031-01-01T00:55:04      3130.3467    -6174.3843     -276.5457     1566.6770    -6742.9678     -276.5457     -2.2877    -76.9198    550.0000
2031-01-01T00:55:12      3184.0267    -6146.6617     -281.2364     1621.4956    -6729.8015     -281.2364     -2.3265    -76.4532    550.0000
2031-01-01T00:55:20      3237.4631    -6118.4688     -285.9056     1676.2064    -6716.1864     -285.9056     -2.3651    -75.9866    550.0000
2031-01-01T00:55:28      3290.6519    -6089.8078     -290.5528     1730.8057    -6702.1236     -290.5528     -2.4036    -75.5199    550.0000
2031-01-01T00:55:36      3343.5889    -6060.6809     -295.1778     1785.2899    -6687.6139     -295.1778     -2.4419    -75.0532    550.0000
2031-01-01T00:55:44      3396.2701    -6031.0904     -299.7801     1839.6552    -6672.6584     -299.7801     -2.4800    -74.5864    550.0000
2031-01-01T00:55:52      3448.6915    -6001.0384     -304.3594     1893.8982    -6657.2580     -304.3594     -2.5179    -74.1197    550.0000
2031-01-01T00:56:00      3500.8490    -5970.5274     -308.9153     1948.0151    -6641.4139     -308.9153     -2.5556    -73.6529    550.0000
2031-01-01T00:56:08      3552.7388    -5939.5595     -313.4476     2002.0024    -6625.1269     -313.4476     -2.5931    -73.1861    550.0000
2031-01-01T00:56:16      3604.3567    -5908.1373     -317.9558     2055.8565    -6608.3983     -317.9558     -2.6304    -72.7192    550.0000
2031-01-01T00:56:24      3655.6989    -5876.2631     -322.4396     2109.5738    -6591.2291     -322.4396     -2.6676    -72.2523    550.0000
2031-01-01T00:56:32      3706.7614    -5843.9393     -326.8987     2163.1508    -6573.6204     -326.8987     -2.7045    -71.7854    550.0000
2031-01-01T00:56:40      3757.5404    -5811.1684     -331.3327     2216.5837    -6555.5736     -331.3327     -2.7412    -71.3185    550.0000
2031-01-01T00:56:48      3808.0319    -5777.9530     -335.7413     2269.8692    -6537.0897     -335.7413     -2.7777    -70.8515    550.0000
2031-01-01T00:56:56      3858.2320    -5744.2955     -340.1242     2323.0036    -6518.1699     -340.1242     -2.8140    -70.3845    550.0000
2031-01-01T00:57:04      3908.1370    -5710.1985     -344.4809     2375.9834    -6498.8157     -344.4809     -2.8501    -69.9175    550.0000
2031-01-01T00:57:12      3957.7431    -5675.6647     -348.8112     2428.8051    -6479.0282     -348.8112     -2.8859    -69.4504    550.0000
2031-01-01T00:57:20      4007.0463    -5640.6967     -353.1148     2481.4652    -6458.8087     -353.1148     -2.9215    -68.9833    550.0000
2031-01-01T00:57:28      4056.0430    -5605.2972     -357.3913     2533.9601    -6438.1587     -357.3913     -2.9570    -68.5162    550.0000
2031-01-01T00:57:36      4104.7294    -5569.4688     -361.6403     2586.2863    -6417.0795     -361.6403     -2.9921    -68.0490    550.0000
2031-01-01T00:57:44      4153.1018    -5533.2143     -365.8616     2638.4405    -6395.5724     -365.8616     -3.0271    -67.5818    550.0000
2031-01-01T00:57:52      4201.1564    -5496.5365     -370.0549     2690.4190    -6373.6390     -370.0549     -3.0618    -67.1146    550.0000
2031-01-01T00:58:00      4248.8897    -5459.4382     -374.2197     2742.2184    -6351.2808     -374.2197     -3.0963    -66.6473    550.0000
2031-01-01T00:58:08      4296.2979    -5421.9223     -378.3559     2793.8354    -6328.4991     -378.3559     -3.1306    -66.1800    550.0000
2031-01-01T00:58:16      4343.3774    -5383.9915     -382.4630     2845.2663    -6305.2955     -382.4630     -3.1646    -65.7127    550.0000
2031-01-01T00:58:24      4390.1246    -5345.6489     -386.5408     2896.5079    -6281.6716     -386.5408     -3.1984    -65.2454    550.0000
2031-01-01T00:58:32      4436.5360    -5306.8972     -390.5889     2947.5567    -6257.6289     -390.5889     -3.2319    -64.7780    550.0000
2031-01-01T00:58:40      4482.6080    -5267.7396     -394.6071     2998.4093    -6233.1690     -394.6071     -3.2652    -64.3105    550.0000
2031-01-01T00:58:48      4528.3370    -5228.1790     -398.5950     3049.0624    -6208.2937     -398.5950     -3.2982    -63.8431    550.0000
2031-01-01T00:58:56      4573.7196    -5188.2184     -402.5523     3099.5124    -6183.0044     -402.5523     -3.3310    -63.3756    550.0000
2031-01-01T00:59:04      4618.7524    -5147.8609     -406.4788     3149.7562    -6157.3030     -406.4788     -3.3635    -62.9081    550.0000
2031-01-01T00:59:12      4663.4317    -5107.1095     -410.3740     3199.7903    -6131.1912     -410.3740     -3.3958    -62.4405    550.0000
2031-01-01T00:59:20      4707.7543    -5065.9674     -414.2378     3249.6113    -6104.6706     -414.2378     -3.4278    -61.9729    550.0000
2031-01-01T00:59:28      4751.7168    -5024.4378     -418.0698     3299.2161    -6077.7430     -418.0698     -3.4596    -61.5053    550.0000
2031-01-01T00:59:36      4795.3157    -4982.5237     -421.8697     3348.6013    -6050.4103     -421.8697     -3.4910    -61.0377    550.0000
2031-01-01T00:59:44      4838.5478    -4940.2285     -425.6373     3397.7635    -6022.6743     -425.6373     -3.5223    -60.5700    550.0000
2031-01-01T00:59:52      4881.4097    -4897.5554     -429.3722     3446.6996    -5994.5368     -429.3722     -3.5532    -60.1022    550.0000
2031-01-01T01:00:00      4923.8982    -4854.5075     -433.0742     3495.4062    -5965.9997     -433.0742     -3.5839    -59.6345    550.0000
2031-01-01T01:00:08      4966.0100    -4811.0883     -436.7429     3543.8801    -5937.0649     -436.7429     -3.6143    -59.1667    550.0000
2031-01-01T01:00:16      5007.7418    -4767.3010     -440.3781     3592.1181    -5907.7343     -440.3781     -3.6444    -58.6989    550.0000
2031-01-01T01:00:24      5049.0906    -4723.1489     -443.9796     3640.1170    -5878.0099     -443.9796     -3.6743    -58.2310    550.0000
2031-01-01T01:00:32      5090.0531    -4678.6356     -447.5470     3687.8735    -5847.8937     -447.5470     -3.7038    -57.7631    550.0000
2031-01-01T01:00:40      5130.6262    -4633.7643     -451.0801     3735.3845    -5817.3876     -451.0801     -3.7331    -57.2952    550.0000
2031-01-01T01:00:48      5170.8068    -4588.5385     -454.5785     3782.6469    -5786.4938     -454.5785     -3.7621    -56.8272    550.0000
2031-01-01T01:00:56      5210.5918    -4542.9616     -458.0421     3829.6574    -5755.2142     -458.0421     -3.7908    -56.3593    550.0000
2031-01-01T01:01:04      5249.9782    -4497.0372     -461.4706     3876.4130    -5723.5510     -461.4706     -3.8192    -55.8912    550.0000
2031-01-01T01:01:12      5288.9629    -4450.7688     -464.8636     3922.9105    -5691.5063     -464.8636     -3.8473    -55.4232    550.0000
2031-01-01T01:01:20      5327.5430    -4404.1598     -468.2210     3969.1469    -5659.0822     -468.2210     -3.8752    -54.9551    550.0000
2031-01-01T01:01:28      5365.7156    -4357.2139     -471.5425     4015.1190    -5626.2809     -471.5425     -3.9027    -54.4870    550.0000
2031-01-01T01:01:36      5403.4777    -4309.9347     -474.8278     4060.8238    -5593.1045     -474.8278     -3.9299    -54.0188    550.0000
2031-01-01T01:01:44      5440.8264    -4262.3258     -478.0767     4106.2582    -5559.5554     -478.0767     -3.9569    -53.5506    550.0000
2031-01-01T01:01:52      5477.7588    -4214.3907     -481.2889     4151.4193    -5525.6356     -481.2889     -3.9835    -53.0824    550.0000
2031-01-01T01:02:00      5514.2722    -4166.1333     -484.4642     4196.3039    -5491.3475     -484.4642     -4.0098    -52.6141    550.0000
2031-01-01T01:02:08      5550.3637    -4117.5571     -487.6023     4240.9092    -5456.6934     -487.6023     -4.0358    -52.1459    550.0000
2031-01-01T01:02:16      5586.0306    -4068.6659     -490.7030     4285.2322    -5421.6755     -490.7030     -4.0615    -51.6775    550.0000
2031-01-01T01:02:24      5621.2702    -4019.4634     -493.7660     4329.2698    -5386.2963     -493.7660     -4.0869    -51.2092    550.0000
2031-01-01T01:02:32      5656.0797    -3969.9534     -496.7912     4373.0192    -5350.5580     -496.7912     -4.1120    -50.7408    550.0000
2031-01-01T01:02:40      5690.4565    -3920.1397     -499.7783     4416.4774    -5314.4631     -499.7783     -4.1368    -50.2724    550.0000
2031-01-01T01:02:48      5724.3980    -3870.0261     -502.7270     4459.6416    -5278.0140     -502.7270     -4.1612    -49.8040    550.0000
2031-01-01T01:02:56      5757.9016    -3819.6165     -505.6372     4502.5089    -5241.2131     -505.6372     -4.1854    -49.3355    550.0000
2031-01-01T01:03:04      5790.9646    -3768.9146     -508.5086     4545.0764    -5204.0628     -508.5086     -4.2092    -48.8670    550.0000
2031-01-01T01:03:12      5823.5847    -3717.9244     -511.3409     4587.3413    -5166.5656     -511.3409     -4.2327    -48.3985    550.0000
2031-01-01T01:03:20      5855.7592    -3666.6497     -514.1341     4629.3007    -5128.7241     -514.1341     -4.2558    -47.9299    550.0000
2031-01-01T01:03:28      5887.4857    -3615.0945     -516.8878     4670.9519    -5090.5407     -516.8878     -4.2787    -47.4613    550.0000
2031-01-01T01:03:36      5918.7619    -3563.2628     -519.6018     4712.2922    -5052.0180     -519.6018     -4.3012    -46.9927    550.0000
2031-01-01T01:03:44      5949.5852    -3511.1584     -522.2760     4753.3186    -5013.1586     -522.2760     -4.3234    -46.5240    550.0000
2031-01-01T01:03:52      5979.9534    -3458.7854     -524.9101     4794.0286    -4973.9651     -524.9101     -4.3452    -46.0553    550.0000
2031-01-01T01:04:00      6009.8640    -3406.1479     -527.5040     4834.4194    -4934.4400     -527.5040     -4.3667    -45.5866    550.0000
2031-01-01T01:04:08      6039.3150    -3353.2497     -530.0574     4874.4883    -4894.5861     -530.0574     -4.3879    -45.1179    550.0000
2031-01-01T01:04:16      6068.3039    -3300.0950     -532.5701     4914.2326    -4854.4059     -532.5701     -4.4087    -44.6491    550.0000
2031-01-01T01:04:24      6096.8285    -3246.6878     -535.0420     4953.6497    -4813.9022     -535.0420     -4.4292    -44.1803    550.0000
2031-01-01T01:04:32      6124.8867    -3193.0323     -537.4728     4992.7370    -4773.0776     -537.4728     -4.4494    -43.7115    550.0000
2031-01-01T01:04:40      6152.4764    -3139.1324     -539.8624     5031.4918    -4731.9349     -539.8624     -4.4692    -43.2426    550.0000
2031-01-01T01:04:48      6179.5954    -3084.9924     -542.2106     5069.9116    -4690.4769     -542.2106     -4.4887    -42.7737    550.0000
2031-01-01T01:04:56      6206.2416    -3030.6164     -544.5172     5107.9939    -4648.7062     -544.5172     -4.5078    -42.3048    550.0000
2031-01-01T01:05:04      6232.4130    -2976.0085     -546.7820     5145.7360    -4606.6257     -546.7820     -4.5266    -41.8359    550.0000
2031-01-01T01:05:12      6258.1077    -2921.1730     -549.0048     5183.1355    -4564.2382     -549.0048     -4.5451    -41.3670    550.0000
2031-01-01T01:05:20      6283.3235    -2866.1140     -551.1856     5220.1898    -4521.5464     -551.1856     -4.5632    -40.8980    550.0000
2031-01-01T01:05:28      6308.0587    -2810.8357     -553.3241     5256.8966    -4478.5534     -553.3241     -4.5809    -40.4290    550.0000
2031-01-01T01:05:36      6332.3113    -2755.3423     -555.4201     5293.2533    -4435.2618     -555.4201     -4.5983    -39.9599    550.0000
2031-01-01T01:05:44      6356.0795    -2699.6382     -557.4735     5329.2576    -4391.6747     -557.4735     -4.6153    -39.4909    550.0000
2031-01-01T01:05:52      6379.3614    -2643.7276     -559.4841     5364.9070    -4347.7949     -559.4841     -4.6320    -39.0218    550.0000
2031-01-01T01:06:00      6402.1553    -2587.6146     -561.4519     5400.1991    -4303.6253     -561.4519     -4.6483    -38.5527    550.0000
2031-01-01T01:06:08      6424.4593    -2531.3037     -563.3765     5435.1317    -4259.1689     -563.3765     -4.6643    -38.0836    550.0000
2031-01-01T01:06:16      6446.2719    -2474.7992     -565.2579     5469.7024    -4214.4287     -565.2579     -4.6799    -37.6144    550.0000
2031-01-01T01:06:24      6467.5914    -2418.1053     -567.0960     5503.9088    -4169.4076     -567.0960     -4.6952    -37.1452    550.0000
2031-01-01T01:06:32      6488.4160    -2361.2265     -568.8906     5537.7487    -4124.1086     -568.8906     -4.7101    -36.6760    550.0000
2031-01-01T01:06:40      6508.7443    -2304.1670     -570.6415     5571.2199    -4078.5348     -570.6415     -4.7246    -36.2068    550.0000
2031-01-01T01:06:48      6528.5747    -2246.9312     -572.3487     5604.3201    -4032.6893     -572.3487     -4.7388    -35.7376    550.0000
2031-01-01T01:06:56      6547.9055    -2189.5235     -574.0119     5637.0471    -3986.5749     -574.0119     -4.7526    -35.2683    550.0000
2031-01-01T01:07:04      6566.7355    -2131.9483     -575.6311     5669.3988    -3940.1949     -575.6311     -4.7660    -34.7990    550.0000
2031-01-01T01:07:12      6585.0631    -2074.2100     -577.2062     5701.3729    -3893.5524     -577.2062     -4.7791    -34.3298    550.0000
2031-01-01T01:07:20      6602.8869    -2016.3130     -578.7369     5732.9673    -3846.6503     -578.7369     -4.7918    -33.8604    550.0000
2031-01-01T01:07:28      6620.2055    -1958.2618     -580.2233     5764.1800    -3799.4920     -580.2233     -4.8041    -33.3911    550.0000
2031-01-01T01:07:36      6637.0177    -1900.0607     -581.6652     5795.0089    -3752.0804     -581.6652     -4.8161    -32.9217    550.0000
2031-01-01T01:07:44      6653.3222    -1841.7143     -583.0624     5825.4518    -3704.4189     -583.0624     -4.8277    -32.4524    550.0000
2031-01-01T01:07:52      6669.1177    -1783.2270     -584.4149     5855.5068    -3656.5104     -584.4149     -4.8389    -31.9830    550.0000
2031-01-01T01:08:00      6684.4029    -1724.6032     -585.7226     5885.1719    -3608.3584     -585.7226     -4.8497    -31.5136    550.0000
2031-01-01T01:08:08      6699.1768    -1665.8475     -586.9854     5914.4451    -3559.9658     -586.9854     -4.8602    -31.0442    550.0000
2031-01-01T01:08:16      6713.4382    -1606.9644     -588.2031     5943.3244    -3511.3361     -588.2031     -4.8703    -30.5747    550.0000
2031-01-01T01:08:24      6727.1860    -1547.9583     -589.3757     5971.8080    -3462.4724     -589.3757     -4.8801    -30.1053    550.0000
2031-01-01T01:08:32      6740.4191    -1488.8338     -590.5030     5999.8939    -3413.3780     -590.5030     -4.8894    -29.6358    550.0000
2031-01-01T01:08:40      6753.1366    -1429.5955     -591.5851     6027.5802    -3364.0562     -591.5851     -4.8984    -29.1663    550.0000
2031-01-01T01:08:48      6765.3374    -1370.2477     -592.6218     6054.8651    -3314.5102     -592.6218     -4.9070    -28.6969    550.0000
2031-01-01T01:08:56      6777.0207    -1310.7951     -593.6131     6081.7468    -3264.7433     -593.6131     -4.9152    -28.2274    550.0000
2031-01-01T01:09:04      6788.1855    -1251.2422     -594.5588     6108.2235    -3214.7590     -594.5588     -4.9231    -27.7578    550.0000
2031-01-01T01:09:12      6798.8310    -1191.5936     -595.4588     6134.2934    -3164.5604     -595.4588     -4.9306    -27.2883    550.0000
2031-01-01T01:09:20      6808.9564    -1131.8539     -596.3133     6159.9548    -3114.1510     -596.3133     -4.9377    -26.8188    550.0000
2031-01-01T01:09:28      6818.5608    -1072.0275     -597.1219     6185.2060    -3063.5341     -597.1219     -4.9444    -26.3492    550.0000
2031-01-01T01:09:36      6827.6437    -1012.1191     -597.8848     6210.0453    -3012.7132     -597.8848     -4.9507    -25.8797    550.0000
2031-01-01T01:09:44      6836.2042     -952.1333     -598.6018     6234.4711    -2961.6915     -598.6018     -4.9567    -25.4101    550.0000
2031-01-01T01:09:52      6844.2417     -892.0747     -599.2728     6258.4816    -2910.4724     -599.2728     -4.9622    -24.9405    550.0000
2031-01-01T01:10:00      6851.7556     -831.9478     -599.8979     6282.0754    -2859.0595     -599.8979     -4.9674    -24.4709    550.0000
2031-01-01T01:10:08      6858.7453     -771.7573     -600.4770     6305.2507    -2807.4561     -600.4770     -4.9722    -24.0013    550.0000
2031-01-01T01:10:16      6865.2104     -711.5077     -601.0100     6328.0062    -2755.6657     -601.0100     -4.9766    -23.5317    550.0000
2031-01-01T01:10:24      6871.1502     -651.2037     -601.4969     6350.3403    -2703.6917     -601.4969     -4.9807    -23.0621    550.0000
2031-01-01T01:10:32      6876.5643     -590.8499     -601.9377     6372.2515    -2651.5376     -601.9377     -4.9843    -22.5925    550.0000
2031-01-01T01:10:40      6881.4524     -530.4508     -602.3323     6393.7383    -2599.2069     -602.3323     -4.9876    -22.1229    550.0000
2031-01-01T01:10:48      6885.8140     -470.0112     -602.6806     6414.7992    -2546.7030     -602.6806     -4.9905    -21.6533    550.0000
2031-01-01T01:10:56      6889.6489     -409.5356     -602.9828     6435.4330    -2494.0295     -602.9828     -4.9930    -21.1837    550.0000
2031-01-01T01:11:04      6892.9567     -349.0287     -603.2387     6455.6382    -2441.1899     -603.2387     -4.9951    -20.7140    550.0000
2031-01-01T01:11:12      6895.7371     -288.4951     -603.4483     6475.4135    -2388.1877     -603.4483     -4.9969    -20.2444    550.0000
2031-01-01T01:11:20      6897.9900     -227.9395     -603.6116     6494.7575    -2335.0263     -603.6116     -4.9982    -19.7748    550.0000
2031-01-01T01:11:28      6899.7152     -167.3663     -603.7286     6513.6689    -2281.7095     -603.7286     -4.9992    -19.3051    550.0000
2031-01-01T01:11:36      6900.9125     -106.7804     -603.7993     6532.1466    -2228.2407     -603.7993     -4.9998    -18.8355    550.0000
2031-01-01T01:11:44      6901.5819      -46.1863     -603.8237     6550.1892    -2174.6235     -603.8237     -5.0000    -18.3659    550.0000
2031-01-01T01:11:52      6901.7234       14.4113     -603.8017     6567.7957    -2120.8615     -603.8017     -4.9998    -17.8962    550.0000
2031-01-01T01:12:00      6901.3368       75.0078     -603.7335     6584.9646    -2066.9582     -603.7335     -4.9993    -17.4266    550.0000
2031-01-01T01:12:08      6900.4222      135.5986     -603.6189     6601.6951    -2012.9173     -603.6189     -4.9983    -16.9569    550.0000
2031-01-01T01:12:16      6898.9798      196.1790     -603.4580     6617.9858    -1958.7423     -603.4580     -4.9970    -16.4873    550.0000
2031-01-01T01:12:24      6897.0095      256.7444     -603.2508     6633.8359    -1904.4369     -603.2508     -4.9952    -16.0177    550.0000
2031-01-01T01:12:32      6894.5116      317.2902     -602.9974     6649.2440    -1850.0047     -602.9974     -4.9931    -15.5480    550.0000
2031-01-01T01:12:40      6891.4863      377.8116     -602.6977     6664.2094    -1795.4493     -602.6977     -4.9907    -15.0784    550.0000
2031-01-01T01:12:48      6887.9338      438.3042     -602.3517     6678.7309    -1740.7744     -602.3517     -4.9878    -14.6088    550.0000
2031-01-01T01:12:56      6883.8543      498.7633     -601.9596     6692.8076    -1685.9835     -601.9596     -4.9845    -14.1392    550.0000
2031-01-01T01:13:04      6879.2481      559.1841     -601.5212     6706.4386    -1631.0804     -601.5212     -4.9809    -13.6696    550.0000
2031-01-01T01:13:12      6874.1157      619.5623     -601.0368     6719.6229    -1576.0688     -601.0368     -4.9769    -13.2000    550.0000
2031-01-01T01:13:20      6868.4574      679.8930     -600.5062     6732.3596    -1520.9522     -600.5062     -4.9725    -12.7304    550.0000
2031-01-01T01:13:28      6862.2737      740.1717     -599.9295     6744.6480    -1465.7344     -599.9295     -4.9677    -12.2608    550.0000
2031-01-01T01:13:36      6855.5650      800.3937     -599.3068     6756.4872    -1410.4190     -599.3068     -4.9625    -11.7912    550.0000
2031-01-01T01:13:44      6848.3318      860.5546     -598.6382     6767.8764    -1355.0098     -598.6382     -4.9570    -11.3216    550.0000
2031-01-01T01:13:52      6840.5746      920.6496     -597.9236     6778.8148    -1299.5104     -597.9236     -4.9510    -10.8520    550.0000
2031-01-01T01:14:00      6832.2942      980.6741     -597.1632     6789.3017    -1243.9245     -597.1632     -4.9447    -10.3825    550.0000
2031-01-01T01:14:08      6823.4911     1040.6237     -596.3569     6799.3364    -1188.2558     -596.3569     -4.9380     -9.9129    550.0000
2031-01-01T01:14:16      6814.1659     1100.4936     -595.5049     6808.9183    -1132.5081     -595.5049     -4.9309     -9.4434    550.0000
2031-01-01T01:14:24      6804.3195     1160.2793     -594.6072     6818.0467    -1076.6851     -594.6072     -4.9235     -8.9739    550.0000
2031-01-01T01:14:32      6793.9525     1219.9763     -593.6639     6826.7210    -1020.7904     -593.6639     -4.9157     -8.5044    550.0000
2031-01-01T01:14:40      6783.0658     1279.5799     -592.6751     6834.9406     -964.8279     -592.6751     -4.9075     -8.0348    550.0000
2031-01-01T01:14:48      6771.6601     1339.0857     -591.6408     6842.7050     -908.8012     -591.6408     -4.8989     -7.5654    550.0000
2031-01-01T01:14:56      6759.7364     1398.4890     -590.5611     6850.0136     -852.7140     -590.5611     -4.8899     -7.0959    550.0000
2031-01-01T01:15:04      6747.2955     1457.7853     -589.4361     6856.8659     -796.5702     -589.4361     -4.8806     -6.6264    550.0000
2031-01-01T01:15:12      6734.3385     1516.9700     -588.2659     6863.2616     -740.3735     -588.2659     -4.8709     -6.1570    550.0000
2031-01-01T01:15:20      6720.8662     1576.0388     -587.0505     6869.2002     -684.1275     -587.0505     -4.8608     -5.6875    550.0000
2031-01-01T01:15:28      6706.8798     1634.9869     -585.7901     6874.6812     -627.8362     -585.7901     -4.8503     -5.2181    550.0000
2031-01-01T01:15:36      6692.3804     1693.8100     -584.4848     6879.7043     -571.5031     -584.4848     -4.8395     -4.7487    550.0000
2031-01-01T01:15:44      6677.3689     1752.5035     -583.1347     6884.2692     -515.1321     -583.1347     -4.8283     -4.2793    550.0000
2031-01-01T01:15:52      6661.8466     1811.0629     -581.7398     6888.3756     -458.7269     -581.7398     -4.8167     -3.8099    550.0000
2031-01-01T01:16:00      6645.8146     1869.4837     -580.3002     6892.0231     -402.2913     -580.3002     -4.8047     -3.3406    550.0000
2031-01-01T01:16:08      6629.2742     1927.7616     -578.8162     6895.2116     -345.8291     -578.8162     -4.7924     -2.8713    550.0000
2031-01-01T01:16:16      6612.2267     1985.8919     -577.2878     6897.9409     -289.3440     -577.2878     -4.7797     -2.4019    550.0000
